date,Portfolio,ch,DBC.US,it,SHEL,CSSMI.SW,WMT,rf
2017-12-08,,,0.0050385510761228325,,0.0026856690545926654,0.005985773183971643,-0.0023755120711792532,
2017-12-11,,,0.00250987173200512,,0.007564158139423904,-0.0013165307774205548,0.0039349434784581305,
2017-12-12,,,-0.008752904226494107,,0.00875859972922921,0.004920041987485746,-0.002372966049288494,
2017-12-13,,,-0.004415097034742965,,0.007285675157491234,0.003943606082887019,0.010962685620002466,
2017-12-14,,,0.0031694894252529693,,-0.006463842878896342,-0.0014635978000693273,-0.006445306807813189,
2017-12-15,,,0.0,,0.0023243720872041518,0.0028313638744981162,-0.0002053313958474412,
2017-12-18,,,0.004420665310129301,,0.002317031547125703,0.0058359705682262675,0.008134824360464421,
2017-12-19,-0.0022815234906621296,-0.0011491349806805884,0.007540306660712037,-0.002415983114358755,0.0007725042954740413,-0.007549552232259837,0.009192980963712793,-0.0046979426503966915
2017-12-20,-0.0017059223975491866,-0.0031616571401456017,0.005614512937790472,0.0015276392292939978,0.003081798915051115,-0.008152414091465054,-0.0005057607928908858,-0.0021925951854024905
2017-12-21,0.0023388436441238447,-0.0017779429850092177,0.0006196420130062386,0.0029841518944448975,0.016588646914585503,0.011861294611763995,-0.006987691365312965,0.0008123854041695022
2017-12-22,-0.00036741813056873074,-0.0009153113664004398,0.004341192167978569,-0.0015620018761960397,-0.00649629232743465,-0.0031460971014188877,0.0015298499540150612,0.00033692455604561466
2017-12-26,0.0,0.00025738688827336986,0.014810671311157542,0.00015873015873002494,0.012014294323342112,0.0,0.00967276184185284,0.00017857142857136132
2017-12-27,0.006033809097695908,0.0038043643572309715,0.0024365952808973468,0.0017622816934121932,-0.004659533553572293,0.00348732184144529,0.0010089546103035918,0.004928413100515616
2017-12-28,0.00015471120337329225,0.006837803186863001,0.004848848398505412,0.0010566835150866982,0.004077363203511819,-0.0028415574005020705,0.0014108919088993144,-0.0017123835036693125
2017-12-29,0.0013239298882297135,0.005541304899517874,0.0030221249393709293,0.0011866771681132704,0.003157561163515732,-0.0022804209078468585,-0.006539608064487723,0.002230986963777992
2018-01-02,0.0,0.002787505103366339,0.004817110973341476,0.005242910855512983,0.01993746370492544,0.0,-0.0016201412408061167,0.00017857142857158337
2018-01-03,0.00275249974781544,-0.004848285496736882,0.00599097959611794,-0.006538660471213764,0.008084303765071299,0.010439626334498797,0.008722946417456523,-0.002657414076391529
2018-01-04,0.001044255883543066,0.0027223413935546503,-0.0011898336686131383,0.00799986592434232,0.004373086659602121,0.0032495629798723336,0.0009046393342910797,-0.0007694456357357771
2018-01-05,-0.00012102640448530266,-0.0009814200114669491,-0.0035737531776928178,-0.0026487696204819944,0.0021779388894891394,0.004304933559529989,0.005927132815553238,-0.0014029563272406342
2018-01-08,0.0006502246556578939,-0.0014882911064642013,-0.0006039242752907681,-0.003430634750453021,0.00028878596573322923,-0.0015210830111040963,0.014780864329263288,2.0168133782805242e-05
2018-01-09,-0.003371473438086303,-0.0077180379898712514,0.006591685473627207,-0.005229054539927613,-0.004198978212090476,0.006928607509103291,-0.012006406004820724,-0.00457428028245499
2018-01-10,-0.0007963143370093295,0.002599004421197648,0.0035652371005188144,0.0011233527484584283,0.003926764016161988,-0.008781748523483457,-0.007171533922337714,1.9386455632819377e-05
2018-01-11,0.0018912443435175064,-0.00016558430503543775,-0.0005920952235616284,0.006414640393408222,0.011586166055586045,-0.00037182571014104937,0.0035116189068904458,0.0009746230127141153
2018-01-12,0.003944539583649709,0.0061943371747177345,0.006529121469754706,0.016889639837113224,0.014891852483571277,0.002801210490303685,0.008497435211986648,-0.0004577632834871226
2018-01-16,-0.0004898027403557048,0.010060856720756961,-0.004720959726208562,0.006834068907899171,-0.01269719191239449,-0.007993204288075706,-0.0017838092692900043,0.0008153113203255291
2018-01-17,-0.0015155975128295918,-0.00549803948107519,0.001188886653375354,-0.0077378450303561275,0.003142992641105735,-0.0035025562313190095,0.01996169166140649,-0.003957604199809062
2018-01-18,0.0013247007589789472,0.0066860931576762095,0.0,0.005589348843222597,-0.002279304704211782,0.002108920350907706,0.01557935215673889,-0.0020578502966682732
2018-01-19,-0.0011662829667381525,-0.004272994716991385,-0.0017781675131230967,0.00024891696003392916,-0.0029979713246924833,0.0034797341025496475,0.0027810376727117614,-0.0022229655550979333
2018-01-22,0.003259968450011197,0.0010653126652033773,0.002373079879455009,0.005345792378558256,0.01732811929639433,0.0031313809516679836,0.00822253653936822,0.0008205229612305853
2018-01-23,0.0032295549513678967,0.0025361533123808844,0.007096299091357006,0.005639618847150363,-0.00028065588213876946,0.003261670719358678,0.004266869514433225,0.0027447302096457182
2018-01-24,0.0015111065659612066,0.011829653279665786,0.010557358424433616,0.0073088111407255685,0.0049270711733466754,0.00015563009016239526,-0.001038902984673018,-0.0020610702287632288
2018-01-25,0.0003747214568476931,0.003482968503184747,-0.005806582787159731,-0.003967761769674838,-0.0005604845981661555,-0.0071395635941753355,0.007656929770043508,0.0019422398589064027
2018-01-26,0.0016589816657428536,0.008991647063390396,0.007590840466036752,-0.0010910979211955496,0.0012613552935349936,0.003518241731901295,0.01679187328843157,-0.0030224528992133237
2018-01-29,-0.0025983535445369688,-0.008625171752407401,-0.0028952631107661553,-0.004724585798821956,-0.00839961977320669,-0.005564895454378327,0.010702366834592691,-0.002069341223965293
2018-01-30,-0.0032561560584952742,0.005255992895340178,-0.0069807818954678025,0.0005400273682789614,-0.010591136515901045,-0.0031848678360680838,-0.01661376815145954,-0.001430697963124783
2018-01-31,-0.0011792679381358306,0.002734771142305359,0.0011756619881346797,0.0011135433708833187,0.002425803198386367,-0.00947160141425285,-0.010489225961851423,0.0005009440913692487
2018-02-01,-0.0032357385511601056,0.0027688702070713944,0.009936227485412008,0.011337366493412881,-0.010962457803879389,-0.00514013445047945,-0.010130634297979446,-0.005622266470236115
2018-02-02,-0.0076655643901000214,-0.005994823176390884,-0.0162126063598258,-0.008601715199068605,-0.031235638708505542,-0.007253353647425742,-0.009856304202663257,-0.0032249942116228114
2018-02-05,-0.0035213615785850694,-0.001079552569886455,-0.009412691678283625,-0.004856374672010277,-0.04101033320895742,-0.013239057350696637,-0.04201811114630527,0.010586767883279391
2018-02-06,-0.005076310910326454,-0.0029340230228216413,-0.005941127162147897,0.003378547184620606,0.018437522606983725,-0.0283598406799066,0.008092981703204938,-0.0064204950449516796
2018-02-07,-0.0006371440596879552,-0.00810629846563593,-0.01135622222495769,-0.006416928631259311,-0.016278002714600448,0.015425012258247328,0.019326090167423926,-0.0017656929913897335
2018-02-08,-0.006525588604699872,0.006271045849431944,-0.010285081029255183,-0.004844745467015632,-0.022115189458400297,-0.023689165454395367,-0.02751523326418559,0.000665584415584286
2018-02-09,-0.004073622705640045,-0.0036669671785056757,-0.014656945693814594,-0.003563447953186416,-0.003163192809074844,-0.009739968505192542,-0.006499069839802307,-0.0012817563338818339
2018-02-12,0.003604672055077085,0.00011765502066141131,0.006205351157757555,0.005982039082541801,0.019037380052893793,0.016823215332627317,0.001810735167300237,-0.0007964041970375257
2018-02-13,0.002160141188509046,0.0034449144380082064,0.0018463178331460384,0.0013353449508695103,0.0029587426326131983,-0.0069621615736193965,0.014365032538725009,0.0019677711683241395
2018-02-14,0.0031421088216589954,0.00790383520641158,0.015370292966523591,0.009171882314530588,0.017541419689484306,0.015966877606376384,0.0071307186279852,-0.00534180525595529
2018-02-15,0.0021034325866260417,0.005940942003253014,0.0018212550443150732,0.003892286045218407,-0.00032533722454608505,0.001279104847353718,0.015044010356899395,-0.0004744897959183536
2018-02-16,0.002363301443095267,-0.002062647065677381,0.0018117182684704858,-0.0030707630553267196,-0.012977284456529348,0.008475645379977248,0.015015301914251822,0.0024657794011249123
2018-02-20,-0.011301598924640444,-0.010599429923036863,0.0030202843790394507,-0.010037259603220772,-0.00923416700321733,-0.0023440052369693154,-0.1018329108205116,-0.0003104261264406105
2018-02-21,-0.005070657803802114,-0.0007357440494007994,-0.0012081934100794944,-0.0035412628248658873,-0.01437517230514751,0.0020877792480828994,-0.027520542888847643,-0.00357224396607958
2018-02-22,0.004222057686442682,0.006166180520458031,0.009038293332009673,0.0021814542711657836,0.013783664988412214,-0.002036051226854574,0.013658166283115891,0.002306579285831223
2018-02-23,0.0008132144267973818,-0.0010559528451327127,0.006565842862412685,-0.00259891532354084,0.010750484313752473,-0.002075507068897142,0.0012934318467725525,0.00017857142857113928
2018-02-26,0.004286644549652552,-0.0020853440394921208,0.005338121762923809,0.005343204394630208,0.005631012685376913,0.00871818205106023,0.00247617025292568,0.004262204228310029
2018-02-27,-0.004763854431093617,-0.0004043849297007407,-0.010024179536093136,-0.006392394331261153,-0.005599481931588546,-0.003920534798676822,-0.01718211440856987,-0.0027496862581047887
2018-02-28,-0.004200079657270095,-0.004667625557296606,-0.010733222053119884,-0.0012851862127020164,-0.010324173188736463,-0.009724579512095488,-0.016499476758248033,0.00017857142857136132
2018-03-01,0.002224436461691237,0.0034335080317666744,0.0018051773230025603,0.008619539525519748,-0.0018952714749821409,-0.011847841544927018,-0.010332384544398554,0.006541762813789154
2018-03-02,-0.0017364600540993314,0.004399313017436901,0.0,0.0035294380537349568,-0.0009514090525978292,-0.01977638050053865,-0.0034800857658464635,0.00017857142857136132
2018-03-05,0.0012706911781357189,-0.002613383519791679,0.0060187994600418016,-0.0006574758346712395,0.007926738913530906,0.020533571623852165,0.013630718865497382,-0.005009496016305182
2018-03-06,0.00029517179053484277,-0.0034766129455066075,0.0035822879864095825,0.005915304552099876,0.008176074739241868,0.0022770822093651777,-0.01022379080382474,-0.0001473738126279711
2018-03-07,-0.0020437773876251786,-0.0019203091151789309,-0.010720769343997016,0.0027792409203959423,-0.010917370187315978,0.002130842648035758,-0.014821668723522974,0.0005046229447109862
2018-03-08,0.001429575114068049,-0.007947983169464767,-0.006019838809671274,-0.0032982611249460225,-0.004257887215133538,0.012677609393309863,0.008025648102931937,0.002134242875768022
2018-03-09,0.0009506226920583671,-2.0317218119014768e-05,0.009692569653649619,-0.0017708804011855594,0.0017412350924019826,0.003957957372092036,0.009099142742801991,-0.0016106283111813058
2018-03-12,0.0004330764158479994,0.004662810925495142,-0.0017975945590334996,0.002964878213023159,-0.001265226568181288,0.004097813123204119,-0.007326389613642625,0.00017857142857136132
2018-03-13,0.00048598849350023343,0.003628293785400638,-0.003007574632407417,0.005000118927750874,-0.008230444554508276,-0.010669618017756677,0.002611053252622897,0.0029486545310644097
2018-03-14,-0.0005765969848208208,-0.0016084420350789275,0.0,-0.003095813171477224,-0.007184554104009755,-0.0006577668448830565,-0.007134247967856,0.0016410348669855246
2018-03-15,-0.0007615379155102575,-0.006425076380991546,-0.000602088066242179,-0.0036878073852976145,-0.004982013847834144,0.008122283243677142,-0.0018252664590824308,-0.0006327217727917223
2018-03-16,0.0013887292951215713,-0.00024688997613842023,0.0036209156009912036,-0.0006948005272155999,0.004523583661121933,-0.0005473168126989281,0.018969434053862422,-0.000795770890363201
2018-03-19,-0.0028576518439296095,0.0025385588807944615,-0.006615426506262789,0.005290116380950893,-0.006756824492987645,-0.008024828520743155,-0.019289407073678655,-0.0004716236299461274
2018-03-20,-0.0002952112484548852,-0.00618065514260191,0.006659481818804824,-0.0034837056171421743,0.007450770612755786,0.004575499412456052,0.005717531521162389,-0.002586555441955407
2018-03-21,0.0038359517061887782,0.007082517210746042,0.018026882518936693,0.006262396099778078,0.020413724562992286,-0.006901442430711557,0.0026158556523290244,0.0014834156627909767
2018-03-22,-0.00208480394396926,0.0015533281915929287,-0.007671499346524335,0.00023000365428682557,-0.017486019039240963,-0.01721768662411627,-0.011794993428009604,0.0042508959113862765
2018-03-23,-0.00045092188240747344,0.0016786664897354697,0.008919218588239408,0.0055581950898062615,0.0006415393747289944,-0.007027456894560746,-0.0197375329396412,0.0009897330119588155
2018-03-26,0.002071230496043297,0.0008169885356534845,0.0005950248635391286,0.0048725270748182226,0.028361428457298166,-0.006859683267703698,0.024349653577909747,-0.0022529409721417926
2018-03-27,0.002731451821243347,0.00014210330259611936,-0.004126288706711945,-0.0003132393048295157,-0.0017149627097575726,0.014849680219162664,-0.01657136668023651,0.0053784414318212015
2018-03-28,3.9973307560892124e-05,-0.008330638822346637,-0.004143385511556019,-0.005121864328223147,-0.015451452051276626,0.013740478964530345,0.01998880930498692,-0.0009530160269733967
2018-03-29,0.00427425409741744,0.0005954402900407718,0.00890863146044052,0.00352408489821765,0.011573840788056566,-0.0008662898797897611,0.013672039834585092,0.003253502647215134
2018-04-02,0.0,0.0012072999931675987,-0.01354211518985049,0.00015873015873024698,-0.019747534732532213,0.0,-0.03844025329722256,0.00017857142857136132
2018-04-03,-0.005176848045140736,-0.002371340487457907,0.005373171031599844,-0.003351737828770407,0.0211038993389836,-0.012861518528690552,0.014611282584115148,-0.0022415640990181007
2018-04-04,-0.0009068675734851261,-0.0007175487312995887,-0.004158156713588768,0.004422356922217263,0.006889243217608421,-0.008399104694366,0.0048391934510250145,-0.0014387664333077588
2018-04-05,0.0032316836225974033,-0.004674857382508502,0.004771144706301467,-0.006019415463501154,0.028300734799572735,0.02062703986753589,0.006764225042869665,-0.0014413864525235631
2018-04-06,0.0008031516293158791,0.00393567547841811,-0.007119677811661673,0.003106878989016515,-0.004991291628653971,-0.0024630906239828665,-0.012755257108618245,0.004397296075658641
2018-04-09,0.001985983393792745,0.004708946174803774,0.012550318220427625,0.004746976091647648,0.01109540877024151,0.002455578377069001,-0.004728474008471761,-0.000629313528610731
2018-04-10,0.0030770711245833304,-0.0024842775524434035,0.017124099571441453,0.0012201173304757784,0.02630341387922419,0.007104596475439484,0.001969562681332304,-0.0012767972648308756
2018-04-11,0.0005184701673373038,0.0010842052758330833,0.007542343505337001,0.0007039930922763116,0.0032221435195665116,-0.005660229542872819,-0.0062461095696396685,0.0013121746674380486
2018-04-12,-0.002843071087128668,-0.006577254086059248,-0.004033597494424002,-0.003487900968335067,-0.004234473747900536,0.008134885461600572,-0.005586712601295618,-0.0037036673291120925
2018-04-13,0.0007840447411024964,-0.0006490010720571204,0.0005777110729940915,0.0017683339445337953,-0.0005866120867674685,-0.0011906041186353633,0.006905952303535523,0.0006657425880387535
2018-04-16,0.0008904334597106267,0.002209044027307039,-0.003470217439181855,0.0038355342719051944,-0.0016127587133768495,0.0014499894246133849,0.009531865963754216,-0.00014605119762567398
2018-04-17,0.00251932525124543,-0.00625162695568926,0.000579388118362445,0.002991729160425338,0.010432100687353785,0.011042297676905788,0.01220656452507174,1.6207408438217996e-05
2018-04-18,0.0012729772651587368,-0.004457980220448854,0.018553562367549237,0.0032460124945610236,0.02341114693956725,0.0015818046579920697,-0.003753756544907949,-0.002744455528232659
2018-04-19,-0.0018077413658122987,-0.006967827102691282,-0.003985394700597222,-0.005935788867595715,0.008524332337381368,-0.0005714437272600348,0.0036534576611899627,-0.002427291763610784
2018-04-20,-0.0037837526731668847,-0.004196207982336664,-0.0017123388430237974,-0.004606043081619937,-0.00464849183045557,-0.0026260428176460016,-0.010352823942501033,-0.0030872678921342045
2018-04-23,-0.0019873739732469975,-0.0040540898088103905,-0.0005776530780656763,-0.007073104625194837,0.0063692581843204366,-0.0009082915773190869,-0.010117974150886777,-0.001295871559632733
2018-04-24,-0.00046197729565344847,-0.0018278162008793508,-0.0051546999775884395,0.0033051401324151186,-0.00028050736770135476,0.0006379558297300303,0.004994932951754905,-0.0011339798429627068
2018-04-25,-0.0014621873157355525,-0.005202178966579041,0.0017310884515060465,-0.0062284343740394155,0.0005629258112882507,-0.00599683282059249,0.007395993448723548,-0.0011357048980261686
2018-04-26,0.002419180514777519,-0.0035633751623141974,0.005172454607863974,-0.002708510683398835,-0.011530857619584944,0.011339433283920508,0.00883252689247005,0.0028105832726246227
2018-04-27,0.00026690161733577966,0.004320774484193768,-0.0005711055897694717,0.002532684475004432,-0.007681164302799637,0.0005535745875566711,-0.0073913775932377135,0.0014911227001050964
2018-04-30,0.0016157634409637023,-0.002930670369418076,0.0045714555019467085,-0.00698367172581571,0.0020066292024409904,0.0052271827938366044,0.013404049542944385,0.0006701329556892954
2018-05-01,0.0,-0.005587954640887349,-0.005694179739041072,-0.006961064526260219,-0.012160108993380492,0.0,-0.011869724874579157,0.00017857142857136132
2018-05-02,-0.004217344651319288,-0.003220889467700383,0.0,-0.0030371717025410305,0.0018828448106233964,0.0013927293307123279,-0.012241612009565861,-0.0001489752468298855
2018-05-03,0.0018981004398683776,0.004388487208561331,0.006304776059544492,0.006688173576354872,0.006216305820624379,-0.006168952592382038,-0.0012730190612211256,0.0018168414154651202
2018-05-04,0.001953648859557733,-0.0018627510741178188,0.006827918862052584,-0.005693971192678227,0.003303834596967814,0.006952643158565808,0.015075891080666537,-0.00014854666105890146
2018-05-07,-0.0007328006217522942,-0.002217512636939367,-0.0005646494516496903,-0.0009812051538026223,-0.001575978025547653,0.011588520368263078,-0.023534931533274017,0.00017857142857136132
2018-05-08,-0.0016887653765265132,-0.001204499299199746,0.0028306667210278302,-0.011445310168291645,0.004302793687567474,-0.004204145367591283,0.0031582247667016894,-0.0019483919222138546
2018-05-09,-0.0008647457834303207,-0.004440383891966659,0.00901978777653234,-0.0017516862512104714,0.02399027430933165,0.003451476063089043,-0.03125667008852795,-0.0016250029278802591
2018-05-10,0.0,0.0019694554540754527,0.005030794911644376,0.005643962226240751,0.0016774177848002392,0.0,0.0018177192213975069,0.00017857142857136132
2018-05-11,0.003914336245292249,0.0023154118752120034,-0.006116698357426009,0.0027945989146005434,0.013516608995338908,0.0026919156304741065,0.008344242551185932,0.0016568894311992377
2018-05-14,5.36260129662125e-05,-0.002188985331154636,0.0072780287663656296,-0.004668392040420688,0.0020837506827411367,0.00021086409514592397,0.012112887437131015,-0.0019536247334753787
2018-05-15,-0.0022983011887747207,-0.0011575265888872366,0.0011098461661680492,-0.00949345681265723,0.007068653248128998,0.0004122171748517367,0.001540565224530166,-0.004423663942894729
2018-05-16,-0.0002486863335270373,0.00122018442220595,0.005548793380306449,-0.012931817739082807,-0.003165947570143657,-0.001996663593970771,0.019048777832565866,-0.0014726835251933634
2018-05-17,-0.0007730894192873317,-0.0021281833873527667,0.0011024982382761284,-0.0014634575610610323,0.012566145445942256,0.0006287445987536167,-0.019040844181796635,-0.0003176244033835651
2018-05-18,0.00019165427173573057,0.005609363978062332,0.0005506420372618503,-0.008879723030370212,-0.009545917561193829,-0.0034317551110870648,-0.010060114694532163,0.004150108744473968
2018-05-21,0.0,0.0007580568900547036,0.007716093160477833,0.001262482918112262,0.013906166470084136,0.0,0.010400488703899091,0.00017857142857136132
2018-05-22,0.0006261373161025041,0.005739840869003698,0.0010922500914898325,-0.007873911775116982,-0.01317311345783334,-0.0004672659500344345,-0.013489314608065572,1.3745320115887694e-05
2018-05-23,-0.0017763653679293556,0.00018733521794223051,0.005460915926640331,-0.01128756143412446,-0.02435549283447469,-0.016733574137106744,-0.0043172791143670786,0.004959316565399385
2018-05-24,-0.001141426046400773,0.0037047070939608684,-0.006516388857813915,0.002922383202941692,-0.01664464534075094,-0.0031764220175757307,-0.00192740038287198,0.0009989159732803898
2018-05-25,-0.001751992586366713,0.004620258258466903,-0.014762266700447557,-0.012176271195050714,-0.022230236941017667,-0.0012726855597278153,-0.004707600887427721,0.003621194379390902
2018-05-29,-0.001811412666143708,0.007843492945675878,-0.00943466310080987,-0.07660586267566849,-0.01246899025769721,-0.013515637468021646,-0.0007272679536072246,0.011451239293299276
2018-05-30,0.0032418852247664276,-0.002178922573436326,0.012882048205282048,0.03788615780973337,0.03312423556639499,-0.0069797055409913655,0.020873593177098027,-0.005475709669974682
2018-05-31,-0.001396439111091441,0.0031785478165720082,-0.002762352271109214,0.01957380780576945,0.00043243473159804147,-0.01241234100429267,-0.01878289516014897,-0.0001463676453521412
2018-06-01,0.00042761423924297937,-0.004016115461445646,-0.006653720943514907,0.005326596417014828,0.0017236767282384768,0.0187194211338626,0.005451846178461839,-0.003071875507882238
2018-06-04,0.0005014030639625133,-0.00015363508995169806,-0.01172919361793856,0.015198255368134461,-0.0057386500290028675,0.0006624433856254885,0.029280598342661834,-0.002593318348046658
2018-06-05,-0.0018211572059043668,0.004821157248232177,0.0016988102510400171,-0.01757952409763819,-0.007214270595621963,-0.007622863195472673,-0.009365111348512478,0.0016501214612725246
2018-06-06,-0.0027727437916954534,-0.007704264757900758,0.003380242424946278,-0.010951568578260629,0.004796090031048417,-0.003441690158940358,-0.0007099828708639899,-0.0029234693877550066
2018-06-07,0.003432070104959939,0.0034066186641503737,0.003936119102333269,-0.006686195671355977,0.013886313387062366,0.0010710301227221386,0.004612406772544375,0.0036178115202845085
2018-06-08,-0.0028329449278574614,-0.004069445305242003,-0.0005592744423111862,-0.0087246113101761,-0.0021402393128724384,-0.003379298730503133,-0.0069448249585540855,-0.0016167607078736435
2018-06-11,0.0034576254380960236,-0.0009537570570525844,-0.0005595874052450878,0.027761502040805297,0.006434489285544354,0.013093366963414788,-0.000710888006908772,-0.00014843968980671196
2018-06-12,-0.0021012179441188827,-0.0014451221683042803,-0.000559900718635431,-0.0021474077073082576,-0.02173669408925827,0.0012963392214360159,-0.002373024566197479,-0.0004756647506892753
2018-06-13,0.00014651929871378755,0.0026215321924314416,0.003927276087508869,0.006524523074233679,-0.004936910296089336,-0.0005328074666535176,-0.00011841859686834155,-0.0008034252981060641
2018-06-14,-0.000333068446131346,-0.008976685172826238,-0.01117771590307648,-0.013555892807905257,0.009485672550913815,0.0065343537644224625,-0.0035684263780343395,0.0021444954128440052
2018-06-15,-0.0026845830527362224,0.0013919400326964926,-0.024295313727201395,0.015278023611136726,-0.027900934486175255,-0.005226907188001895,-0.0010735865412814238,0.0011596047837054702
2018-06-18,-0.0002482004069627175,0.0027833521141458206,0.008693630037743816,0.005947242883655113,0.005352818570614204,-0.01483536792838458,-0.008363833887300887,0.000668607364539886
2018-06-19,-0.00014915396215131604,0.0027225286730592213,-0.010338895883948762,-0.0031648907628669676,-0.0014787747503314241,-0.006867822982111194,0.007349268268507014,0.0018112244897960927
2018-06-20,-0.0008823995722863076,-0.0026081890312855682,-0.00115877623672489,-0.0009500633973873462,-0.006519166715362457,0.011034732950955917,0.0,-0.0024294155314935617
2018-06-21,-0.0008863719643819046,0.004915758511427892,-0.007546763622446662,-0.013542596279509822,-0.009394426206607576,-0.011325082961522237,0.00717653791278372,0.002956803165783395
2018-06-22,0.007874029456714116,0.0018157795129498666,0.01989009532302588,0.0063620525408585316,0.04410735988570047,0.019272814193802112,0.007243666130622328,0.0005045166697705827
2018-06-25,-0.00314512486128371,0.0021351290302418224,-0.011467361443434299,-0.005152566954930604,-0.029701122788809875,-0.018080846899698355,0.019453619141452716,0.0009931690173625718
2018-06-26,0.0006950170933273103,-0.005835890534403809,0.009861225660702244,-0.009013409039314468,0.014117397109486785,0.0026333986472883986,-0.005667257971029072,0.0005041452524359169
2018-06-27,0.0037575897839305927,-0.006904986349384634,0.005172454607863974,-0.0015114405831520017,0.012454375195277034,0.003704013179801846,0.010584535272551543,0.003921451819132837
2018-06-28,-0.0016035589662015681,0.0008962231964950718,-0.0005711055897694717,0.0035934031859008453,0.0021691161386878655,-0.00677184354432081,-0.011854053737546333,-0.0007941912173428101
2018-06-29,0.0037989698173168662,0.007204605961087962,0.011440420856676514,0.018630602014659603,-0.00028835217412204184,0.017960775777409843,-0.002445900217357466,-0.001281993323132502
2018-07-02,-0.005403340610357965,-0.0022138998214108474,-0.020927130717393605,-0.0022893523115404824,-0.011987871471785927,-0.009256368976662266,-0.019265088015530174,-0.00047151795871935853
2018-07-03,0.003751914449901639,0.0012518926489513138,-0.0011540886863613542,0.0026142966849012073,0.007163220511859469,0.010539855962330869,0.005238530324840118,0.002943248611853244
2018-07-05,0.0009866160051057449,-0.0012470087719917977,0.005783066514198687,-0.005778092030050974,0.0026123068279617634,0.0068960014729799735,0.0015396527897073575,1.6391733469234282e-05
2018-07-06,0.001918306896374844,0.003692974754387901,0.004601036269429981,0.0063467084011958885,0.005646440725756818,0.0013482987176534067,-0.0007104027279465353,0.0006651894334375186
2018-07-09,0.002777539428869158,-0.0014447643691631873,0.005145827930115754,0.0031680991276386017,0.019435083591089475,0.007808628936728734,0.016803041404292784,-0.0020912080785620013
2018-07-10,0.0016847623447528992,-0.0012670712910246573,-0.0022694619557248608,-0.00144023982803676,0.006780174387129634,0.001505170853803861,0.014896511759740827,0.0006660592413760824
2018-07-11,-0.007202448253396221,-0.0040302967517130694,-0.03481879415533273,-0.007236451128612598,-0.02833509692857783,-0.011035402787980098,-0.007797575825280734,1.6154667161538683e-05
2018-07-12,0.0021062622346958992,-0.007698534461525797,0.005322323309827404,0.004677378692419243,0.002742109983344676,0.015387054676732959,-0.0001150930815294604,0.0003410145734705772
2018-07-13,0.0036064947158735983,0.0025478767287603343,0.0017626962589649686,0.005511569425501683,0.007774388350306971,0.004512771973487872,0.013637597730903783,0.001640322281259321
2018-07-16,-0.003129595469224422,0.0032382365797281043,-0.02113932240490013,0.0013421050515498578,-0.013285836541068963,-0.0006875662903585988,-0.0006838146985598259,-0.0017675849126547183
2018-07-17,-7.490585709413189e-05,-0.003329630895420599,0.0011983963726887037,0.003935991021211338,-0.004343690495098751,-0.0020868533028282066,0.00627588447234273,-0.00014642044663160103
2018-07-18,0.0017042986387507675,0.0014837994875032123,0.00898955434762505,-0.0033945334877554245,0.0018909554971242581,0.011564048328225107,-0.001361257315684039,-0.00030907486531661643
